Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.4507923949425763,0.02403780457045382,0.04624742456615413,0.12988807958033785,0.3392104412187706,0.02403780457045382,0.2653373522479087,0.05182733823257887
1,0.45797842665225774,0.02458908994085257,0.04419252615111191,0.12234387532463543,0.34534582974468325,0.02458908994085257,0.27593497618731583,0.05133761288262048
2,0.42451214026528006,0.023811065856515577,0.04577786478242314,0.12748435045593906,0.31014925463621645,0.023811065856515577,0.22229555209135277,0.04842865652409589
3,0.48172456106676553,0.025704250239234592,0.04531836216168386,0.12454481915515117,0.3697662286026675,0.025704250239234592,0.281549678720973,0.05039246338554005
4,0.4594111187196586,0.021907077349218127,0.04429769429781767,0.12514579031172102,0.33724210835081125,0.021907077349218127,0.2537856047229985,0.049017184414529416
5,0.4610721472912982,0.02416225228466675,0.045490604143603855,0.12590833991280176,0.3428721159786848,0.02416225228466675,0.27262885674121146,0.05000484816824831
6,0.4471312931104223,0.024736733847607415,0.045619775675821345,0.12558337932575758,0.32876583796076414,0.024736733847607415,0.23866801166912954,0.05012414792394317
7,0.44062555855173224,0.02286896486807043,0.04414350324686171,0.12391556513915093,0.32435558724654157,0.02286896486807043,0.24304434751122017,0.04885635583460619
8,0.43503591454209745,0.02308803844026787,0.0459305363111954,0.12779163306319605,0.33596982733040737,0.02495642364185086,0.27281951905129154,0.04859522612565765
9,0.43011422888469353,0.02354250704680478,0.045726031664516456,0.12721716259507682,0.31132292926831356,0.02354250704680478,0.23891779910098998,0.05138055759108286
10,0.46228350910462424,0.025102992426892172,0.04644365024956117,0.12692160690245224,0.3407196724102793,0.025102992426892172,0.2584908664165914,0.05183403607118617
11,0.4674410048152736,0.024482490247542024,0.04590440396301407,0.12558404375597582,0.354212058301036,0.024482490247542024,0.2769509586563471,0.05252436450646662
12,0.4610627950781793,0.025037520788000006,0.04542888781171849,0.12679973560702784,0.3418547227430878,0.025037520788000006,0.2682142238555044,0.05137627114681321
13,0.4372276123901254,0.02241485376097332,0.0433002910554435,0.12197731567600781,0.3238121709737458,0.02241485376097332,0.2604610861510417,0.04834152832214405
14,0.46837687685096413,0.02507241289453932,0.04528748784434549,0.1233792613835505,0.36361916963388796,0.02507241289453932,0.2700479010649944,0.05065007287814153
15,0.4688434039695485,0.025060180730741975,0.04489162748205558,0.12560450282287788,0.34681856203072414,0.025060180730741975,0.27654356298191096,0.051236082642031854
16,0.4521322943935885,0.0229365577331084,0.04606328784296453,0.12896836746257237,0.35483111084325564,0.02449455237155578,0.26046686798032503,0.049916322044455494
17,0.4397906305906701,0.0232503798809127,0.04488200710075552,0.1266633844089995,0.31984657857827054,0.0232503798809127,0.2507558554105942,0.0491574830212333
18,0.43711193358133177,0.02281067017227381,0.043574871275526755,0.12102775088181615,0.320671263321221,0.02281067017227381,0.25151940247712323,0.04734054039029566
19,0.4529723377200867,0.02440955564422776,0.04591590784635079,0.12780062087404212,0.331846503050429,0.02440955564422776,0.24296714036823297,0.050434611826607495
20,0.4921040039712795,0.025240005481841514,0.045511568142019565,0.12680289563120103,0.3722977302819721,0.025240005481841514,0.2835058819415008,0.048999537699034104
21,0.4583377880103632,0.02469674539049556,0.04593859714756096,0.12634512435937112,0.34561634295818683,0.02469674539049556,0.25495153801321824,0.04772563956364814
22,0.45593059750457965,0.02282298840343143,0.04450234610997825,0.12336855002993727,0.33947480114850365,0.02282298840343143,0.27095789020369254,0.04778559929303576
23,0.4558320426304079,0.02315254756717117,0.04318643151594347,0.12139677791316712,0.34077917784129014,0.02315254756717117,0.2685090559978505,0.04826449137422101
24,0.4394291553052621,0.024859090460109215,0.04519514879476512,0.1265228600108846,0.3244099112292718,0.024859090460109215,0.24574509237794703,0.050971808176965866
25,0.4759400754074931,0.02539002735220993,0.04556741080411991,0.12446235315415219,0.35636736267849356,0.02539002735220993,0.2706857016808817,0.047981006630914175
26,0.44749648109174817,0.024579871255747468,0.04354704322908449,0.11968643173123397,0.33504672065747815,0.024579871255747468,0.25317554762366457,0.04705532817303814
27,0.41383452186961983,0.021459329173520777,0.04505607027704842,0.12575937679778432,0.32870457396389763,0.023373329746507982,0.2516264078084028,0.049592049556203874
28,0.45183324409745695,0.024095072254855455,0.044351730237315326,0.12443583353791512,0.3357833892634213,0.024095072254855455,0.2553368121846292,0.04797855742606763
29,0.4387939140954216,0.024734767923107876,0.04504354699088603,0.12463431700393819,0.3227368797100046,0.024734767923107876,0.2389542730701682,0.04904321113826706
