Episode,Reward
0,12.197677920239231
1,12.362649703956187
2,12.134987115271025
3,12.43088484502823
4,12.468286959797922
5,12.275390866225798
6,12.151150172453793
7,12.279848454919907
8,12.408219824121359
9,12.341792507586565
10,12.125892509371957
11,12.207753588082415
12,12.363896861213256
13,12.459809224474796
14,12.39836381827432
15,12.311134145025587
16,12.269234472120985
17,12.179221819061667
18,12.241130121422037
19,12.325859957990293
20,12.350074346650608
21,12.30607520999744
22,12.318889209160508
23,12.273763258997407
24,12.319711320092113
25,12.180719611814514
26,12.224494072177507
27,12.417222805885178
28,12.328894409758735
29,12.312895692670931
30,12.230239233169119
31,12.35088580019164
32,12.485600080190135
33,12.144862329141498
34,12.33255557887402
35,12.482678760551808
36,12.375833979314127
37,12.36547515931619
38,12.30657253369893
39,12.317937088085483
40,12.400277168655375
41,12.225318440074858
42,12.284654828917635
43,12.403603294428965
44,12.418728774697023
45,12.346921909728763
46,12.326256283341248
47,12.335796917182618
48,12.440965024666934
49,12.150891571178246
50,12.298885610952372
51,12.26374098254332
52,12.360962588092056
53,12.326461339043997
54,12.238471699895799
55,12.400036020472559
56,12.292748386689208
57,12.298447082071595
58,12.153961524330358
59,12.174661264029565
60,12.179364531371448
61,12.24055619314655
62,12.288405980935103
63,12.141337119972118
64,12.420008336928598
65,12.352064772986004
66,12.491559047266986
67,12.406507215016658
68,12.298402651543237
69,12.12400438654161
70,12.341532276009263
71,12.307983978466687
72,12.340090081720989
73,12.134916542925044
74,12.377999930854907
75,12.258766589114028
76,12.398920290556307
77,12.437652006649348
78,12.44334272590869
79,12.306414150491031
80,12.436296657831486
81,12.339267853616791
82,12.31794698192326
83,12.251692737579656
84,12.319926778830032
85,12.154754181390334
86,12.342539951398257
87,12.467881249818381
88,12.423920896339801
89,12.132072053584542
90,12.363734792016452
91,12.17637936231333
92,12.411894742000324
93,12.283223218350164
94,12.333673269452525
95,12.395328298373515
96,12.087398909915283
97,12.487236125243841
98,12.134328331306314
99,12.212994393805726
