Episode,Reward
0,9.254153649743085
1,10.313861206660912
2,11.5315496866135
3,10.70190904313449
4,11.082248919051661
5,11.19217918457859
6,11.208402582456193
7,11.586933307450652
8,10.87224957342719
9,11.35147066086104
10,11.556910598100425
11,11.105806102609971
12,10.960926605804566
13,11.066447556976135
14,10.720768885176097
15,10.89491251265477
16,11.27593946852134
17,11.261631722161555
18,11.253371276324405
19,11.55431203641732
20,11.049935975154833
21,10.89026871524482
22,10.920680631377213
23,10.936592049864025
24,10.957791475930458
25,10.60601206574011
26,11.409218187157357
27,11.147985608369645
28,11.495919557224028
29,10.908213341233877
30,11.34470518713776
31,11.843504193918388
32,11.722475390241035
33,11.397946020506666
34,11.479704818937325
35,11.696885292984364
36,11.180498226260687
37,11.171394094522634
38,10.954938986219783
39,11.858618111369648
40,11.56798077352346
41,11.343286503000224
42,11.163963274475202
43,11.583305684669615
44,11.809656291391398
45,11.25041140726275
46,11.384718594684653
47,11.799561559606929
48,11.759945656208467
49,11.170698114238531
50,11.02897721619337
51,11.88151701590538
52,11.2552921528727
53,11.488755520549567
54,11.727115202484976
55,11.177974939104256
56,11.106327192022066
57,11.237200857555507
58,11.65911575017371
59,11.56753677206036
60,11.23126232149961
61,10.934536435861128
62,11.345153599967466
63,11.783719737798515
64,11.535038754939485
65,11.375339758691936
66,11.18619362376016
67,11.402321114084968
68,12.022509358314478
69,11.02779016086297
70,11.026705624377467
71,11.594965818188228
72,11.089931463641225
73,11.06674473388007
74,11.13803855432853
75,11.342722345871854
76,11.70105936298911
77,11.324020990532238
78,11.530479537895337
79,11.833640862743103
80,11.159465218949489
81,11.656392615402131
82,11.527160633695578
83,11.14589585558896
84,11.01202726958524
85,11.927879655826722
86,11.109859368552863
87,10.971210014645914
88,11.5989559659871
89,11.407797711926229
90,11.654029154602178
91,11.993644994119409
92,11.660762317601698
93,11.70151969602653
94,11.321804712309007
95,11.737891245349628
96,11.276304779814959
97,11.620180904468304
98,11.218242658416962
99,11.21203295012913
