Episode,Reward
0,12.721947884493401
1,2.7985725270290374
2,2.759617688427582
3,12.727751023784192
4,2.8093622964699927
5,2.7916613507593757
6,2.8010433062690336
7,12.698904183666393
8,12.732217980324497
9,2.8699359799170048
10,12.709871561196877
11,12.67675550485112
12,12.797112004061333
13,2.8282262543412573
14,12.700459335207569
15,12.632841979670612
16,12.676020214244902
17,2.8164620543366756
18,2.8365613015887448
19,2.7741283815059457
20,2.816148426630048
21,12.757441109610468
22,12.700639906509139
23,12.748121672372749
24,2.7757165469269665
25,12.71331271446216
26,12.802050123276645
27,12.700258372476238
28,2.7974806074429663
29,2.803759327842164
30,12.715270999659554
31,2.7740656753338104
32,2.854288237995202
33,12.688312762564198
34,12.817146596082702
35,12.74675421861106
36,2.798018290266237
37,12.777234685542703
38,12.691773135177689
39,12.741921636287858
40,2.7931681684668717
41,12.697238423713252
42,2.8039196545607696
43,12.71365345544622
44,12.742342272912076
45,12.722737818560159
46,2.822641622840438
47,2.8322890298490355
48,12.768132022118307
49,12.755302122116971
50,12.761906922539422
51,12.75952739590624
52,12.787151301267478
53,2.778602736303264
54,2.774619179833942
55,12.714124061311868
56,12.68665975012716
57,12.683394291732352
58,12.779839300050057
59,12.6912835981227
60,2.8487725786639992
61,2.8153045532020937
62,12.707814010256056
63,2.7567518505010717
64,2.7757036533230597
65,12.81169431111222
66,12.705924742037462
67,12.750056694949917
68,12.752843544850707
69,12.668972453726788
70,12.655503142181974
71,12.788927732713027
72,2.742388626409963
73,12.776827863401088
74,12.702476780491915
75,12.733512541580886
76,12.721694367313678
77,12.759495596589007
78,12.799345716088936
79,12.797247869715836
80,12.775413287146574
81,2.8054306460211147
82,12.754845645673232
83,2.8125881014957232
84,12.729406014083105
85,12.75340876927599
86,12.90197469575363
87,12.69829588022689
88,2.8256611901296784
89,2.7768477962238998
90,2.7827975394913107
91,2.7815288203003528
92,2.8273206341045847
93,12.699096880819114
94,12.749189959237963
95,12.800867268714887
96,2.8129522099709314
97,2.729555214310583
98,2.8239313449342323
99,12.74980208431852
