Episode,Reward
0,9.080501207219807
1,10.854580558244882
2,11.58718007311337
3,11.503853625796207
4,11.450116698707184
5,11.324034363510224
6,11.705909257008006
7,11.391439607113167
8,11.736257950814974
9,11.414908120486682
10,11.705502003514965
11,11.435052212441803
12,11.446849643039409
13,11.906515298904
14,11.91104501348514
15,11.812647080754425
16,11.488004482745389
17,11.595477320172595
18,11.73608779253724
19,11.511969296646003
20,11.684292686780154
21,11.469623766088885
22,11.88979651704185
23,11.770220660920922
24,11.596731556396408
25,11.705396341683203
26,11.50886771757646
27,11.395150096345827
28,12.00618971859645
29,11.461859625112737
30,11.641585786838757
31,11.955208174570574
32,11.51749095099166
33,12.026753550000779
34,11.705946143313918
35,11.634253339284196
36,11.754121445904524
37,11.633478488091328
38,11.814234399343764
39,11.564358987046413
40,11.650479667662378
41,11.643864469010346
42,11.625135456128108
43,11.704848884873044
44,11.476756016378452
45,11.828166534381005
46,12.080096304809636
47,11.932694123222682
48,12.058737514496238
49,11.694771364100948
50,11.668332320769567
51,11.74118495042578
52,11.805799324190154
53,11.734697558629057
54,12.100929441485809
55,11.830981407200985
56,11.434089762523797
57,12.035419555905127
58,11.618965543216985
59,11.762363276513469
60,11.951582270887437
61,11.434972847388138
62,11.550025231569865
63,11.721484001244296
64,11.880695109357351
65,11.330637887478144
66,11.865752398330946
67,11.746935194427412
68,11.545813738341034
69,11.944558142782771
70,11.630961508500244
71,11.85834438688238
72,11.976820642274156
73,12.051196172231187
74,11.68418218074892
75,11.594762585879545
76,11.506283848838116
77,11.907326053106857
78,12.076920655207353
79,11.746108027224343
80,11.933113659711708
81,12.06650289049642
82,11.995184668510205
83,12.154801180795575
84,11.621908444704303
85,11.728345200099069
86,11.433909216005395
87,11.746315749209595
88,11.646435525557827
89,11.865233897823279
90,11.804202375632617
91,11.734622306053524
92,11.841945107963301
93,11.921736108766241
94,11.98787134599619
95,11.659403541186673
96,12.02626533965625
97,11.71068928472423
98,11.716887598869148
99,11.576629283666746
