Episode,Reward
0,10.789728789485608
1,1.0509816070457063
2,10.741304680136608
3,10.79488831030471
4,1.0516425170250885
5,10.648847512454111
6,1.040189291337415
7,10.648206528258706
8,12.33837251866477
9,10.871390253546863
10,10.719359850355943
11,10.804549071230618
12,1.115707009093284
13,1.074284067499445
14,12.246318482562444
15,10.254498322811823
16,1.0500296846448034
17,10.9509729267159
18,10.942397732035644
19,10.893659540238348
20,10.666093250195427
21,10.497263477935883
22,10.839881992585958
23,1.082007554794399
24,10.974659452819987
25,10.921540466493198
26,10.519317670589041
27,10.624765448633156
28,11.079155115482227
29,12.218918564164216
30,10.573146507303367
31,10.625408987550408
32,10.935882253644477
33,1.093832071119678
34,10.848543933327633
35,1.0111233819435694
36,10.903111904696335
37,1.03197318562336
38,1.0242625919508264
39,10.39701056625453
40,10.551648291240566
41,10.505512499575556
42,10.706169143704898
43,1.0900974467393199
44,10.684395973849714
45,12.047032964660703
46,1.037271234946012
47,10.857985608046254
48,10.429679597716317
49,10.751517500169385
50,1.0770576489150214
51,10.892436805067206
52,10.532768447896444
53,10.763761919641778
54,10.676571010015577
55,10.781427678414646
56,1.0559080442961168
57,11.115647429708936
58,10.913736692246362
59,1.0970456224087242
60,10.717294228159696
61,12.03691717352979
62,10.744593588060397
63,1.0063540542815668
64,1.0666451502815653
65,10.715286216279921
66,10.637980706815496
67,1.1563095741019989
68,10.768401061576519
69,1.021641105324338
70,1.0538828759225596
71,10.993415087377123
72,1.0617187672416788
73,10.638615861493273
74,10.684068214792
75,10.750343475232485
76,10.649359461694154
77,1.008313883291954
78,0.9932999222435799
79,10.761823457551872
80,10.691804336121457
81,10.72438512135286
82,11.002360440932017
83,10.570823940891595
84,10.961050348030666
85,10.650204236005058
86,10.470942510241276
87,10.972719952082132
88,11.065690264485513
89,10.408060717175378
90,10.423019738989975
91,1.02190149218194
92,10.56418710113593
93,10.70955939113221
94,10.91317214530494
95,10.462054975007346
96,12.332281167609295
97,10.97984095787858
98,12.220575477804765
99,0.9991282914327724
