Episode,Reward
0,11.12359851271496
1,11.242627776312455
2,11.213665202795385
3,11.089544081632113
4,10.035755109727056
5,13.283823649811497
6,10.201684686665578
7,11.045253425861366
8,10.360143891459776
9,11.574411499659035
10,13.375366969918344
11,11.069758048048191
12,10.5567785735221
13,11.47055263228429
14,9.983937037531605
15,11.180932443920511
16,11.210773838672985
17,13.238783031347555
18,11.282701172090407
19,10.442257553845053
20,11.294021972640193
21,11.345966670235605
22,13.272880376361108
23,10.169524110435642
24,11.02655853763598
25,13.315774895964118
26,13.259278639657946
27,13.334210938167558
28,13.315469127981284
29,10.274854960460948
30,11.336814721529949
31,13.247803164631021
32,11.39952836805649
33,11.425438540562322
34,11.23130283634323
35,11.301607985788028
36,11.320117121568298
37,10.596647887435042
38,11.318713494919406
39,11.342688467631193
40,10.924196845182015
41,13.26032224169723
42,11.058328113643105
43,13.226624228475178
44,11.217802977909482
45,11.481066579510912
46,11.220727992806996
47,11.269835791893072
48,11.251565937182344
49,11.339498958857252
50,13.268278853691092
51,10.218614906979061
52,11.39186392181495
53,10.432818831331899
54,11.321528163851692
55,11.278672787609736
56,10.727734474278321
57,10.326840099647049
58,11.521139477699101
59,11.110124529917154
60,11.382041461721006
61,11.279383924222378
62,11.301710685241112
63,11.020412600229731
64,9.986144929982526
65,11.395333110447467
66,11.171556249506649
67,10.298449541105006
68,11.332738435042994
69,11.250001429774041
70,11.1840789374929
71,11.419188842448541
72,11.299335422328527
73,9.956606386861683
74,11.50494915982558
75,11.18064575972509
76,11.342040046217397
77,11.191223493857489
78,10.969117867473345
79,11.394639175759487
80,10.154190428716278
81,11.064419489790295
82,11.308127696143021
83,10.196198116297728
84,11.379651395587349
85,11.211310523297469
86,11.484925359106983
87,11.134275707203956
88,11.306654462882893
89,11.415349662073616
90,10.249171441788032
91,11.223184459727936
92,10.202172510618642
93,11.016820904404304
94,11.1959795593902
95,11.246043545546279
96,13.263066197581661
97,11.243044806453202
98,13.281313963062484
99,11.067465094598473
