Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.27566547484745973,0.049705542745248465,0.034374913886322384,0.12975448423424632,0.3239022796410019,0.025002790887536822,0.25617695388772554,0.05159884624119777
1,0.28041696174586206,0.04801159991062856,0.03429961327886916,0.1280307378078576,0.35207210520794646,0.026081175597191277,0.2651006763119005,0.050134539550284275
2,0.274222949519356,0.0480458086462421,0.0337621834447531,0.12876982470923357,0.34231399453536904,0.025328825357543737,0.2498940944684818,0.04982790213659437
3,0.25200806758514266,0.047942074047922015,0.033042575963846785,0.12565950380663177,0.3022783674805528,0.024253499924906705,0.2288879389652805,0.04959990840491138
4,0.25857520428570263,0.048149788317147516,0.034024887871385856,0.1277221283975051,0.32639264826231745,0.024444930954641887,0.23739499163878713,0.050011819677660566
5,0.26039520474010136,0.04669359428961941,0.03210155927352917,0.12520255409659772,0.3335495406072318,0.02343556421854403,0.24015803425320945,0.048438459751505444
6,0.28600127752191334,0.050017851820688505,0.034097190940413025,0.12964513311936787,0.3324112047376293,0.025786168900770515,0.2578305445708674,0.0515714748729259
7,0.26514041919750886,0.04724481376430609,0.03259613622161526,0.12484858108143124,0.32802987694094604,0.02369480263405169,0.2558103155561183,0.04934545412904757
8,0.2819216055928389,0.0500486528679594,0.034607334903175885,0.13099347684945323,0.3531888214948123,0.026682102200018164,0.2755146638585253,0.052300661627596244
9,0.284501556312897,0.04513860977963611,0.03215056199498213,0.12432260185348226,0.32811289711499086,0.023399272166938313,0.2620328306397387,0.0469073860176685
10,0.26680056247392947,0.04812732629413374,0.03352720084215078,0.12654332393437698,0.3321330152616954,0.02497994821586901,0.24006105320799764,0.049846542041184244
11,0.26823547590333485,0.050201337438014686,0.033048431695302985,0.12880786789255647,0.3332951746183532,0.02501698889922161,0.24619295242973968,0.05198687959413892
12,0.2803706768540857,0.0516245211719267,0.034093636967898334,0.13352584171109427,0.349639691104052,0.025270879815268387,0.2574164416608766,0.05353856062983573
13,0.2793276897585717,0.04871823344285821,0.03298308012183331,0.12893330415178714,0.3385162111105841,0.024620647980800624,0.270459806158197,0.05065750092973896
14,0.2658388106199957,0.04746939116260289,0.032330958123610046,0.12799910035022036,0.33194737887227327,0.022904202366213728,0.2609480358327615,0.049647296668381954
15,0.27617806753478596,0.04651638610285384,0.03235804228470691,0.1277367769924977,0.34666821634889,0.02230545430432158,0.26830554856671407,0.04860499438792425
16,0.26638516740159013,0.050725672872650486,0.03461025204169083,0.1290715096673023,0.3531339266830626,0.026345469337133904,0.26729169208746995,0.05298481713960143
17,0.2556282760740756,0.04894247949783531,0.034159691778989476,0.12733305367769554,0.31002977161922946,0.02546367954809831,0.235878306215723,0.05090777375180861
18,0.279264423687193,0.047036482836996206,0.03298849360193007,0.1281806782975643,0.33748750506028313,0.024144187101086807,0.2563285580638596,0.048783893957599314
19,0.26596767601516824,0.04805792987376458,0.03267497556128543,0.1256975645849964,0.35458751827091284,0.02420255340275715,0.27723495225847467,0.050327971035151194
