Episode,Reward
0,11.593164594727956
1,11.808843420685951
2,11.52842587379738
3,11.391681546440434
4,11.74924971866071
5,11.871853086391058
6,11.535518330045178
7,11.755531614588127
8,11.314288263624379
9,11.347979569286597
10,12.077639521584517
11,11.695942767931893
12,11.935170890433668
13,11.816788958443494
14,11.852696535165611
15,12.026447847163562
16,11.951647609153463
17,11.95047646961554
18,11.817912402767828
19,11.485411686677331
20,11.771393016633786
21,11.461819602125646
22,12.044618396266468
23,11.981953795521717
24,12.095423088291309
25,11.486156836069114
26,11.937505646720489
27,12.046727426229259
28,11.578245363409312
29,12.018746251790938
30,11.660363116287805
31,11.987545106770485
32,12.009651587727673
33,11.575859973767013
34,11.52846966665915
35,11.985158786849128
36,12.07827369341106
37,12.164069603807114
38,11.922167695899581
39,12.055202229756619
40,11.735453573121092
41,11.43706461853076
42,11.994257561363954
43,11.60721015559448
44,12.107429082076296
45,12.049492312578199
46,11.964950533166986
47,11.982724248946964
48,11.573936187316368
49,12.15596897462311
50,12.048280207005858
51,11.856687231389671
52,11.630639379757712
53,11.988233938371522
54,11.620830756680553
55,11.571137005153101
56,11.761178290915861
57,11.71931397832822
58,12.07604894705111
59,11.933634626404755
60,11.813014938426795
61,12.058144049258901
62,11.99644454616126
63,12.169784950633511
64,12.126725674253585
65,11.881546424127507
66,12.055840143406927
67,11.512892059172021
68,11.765076554290616
69,11.924171037755317
70,11.842091615142415
71,11.59834192648614
72,11.683303820790352
73,11.713126497117436
74,11.408437391904954
75,12.058037921842518
76,12.115759074291578
77,11.805731057551526
78,11.577235009974402
79,12.163487656284184
80,11.88294086680497
81,12.004568204580615
82,11.971035920670301
83,11.739931750156558
84,12.02129403339446
85,12.07353533393471
86,12.082066563206515
87,12.126300458789515
88,11.916977759362906
89,11.963388009356489
90,11.912326443540383
91,11.634548660507555
92,11.949522410729795
93,12.030372812754274
94,11.708973209039705
95,12.018618746096893
96,12.076894771202442
97,12.006986284924857
98,11.985497050843929
99,11.603403689947932
