Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.40610061479869203,0.02309890923138155,0.045322906603209104,0.12846267869240816,0.35690546519337674,0.025243600212578477,0.2686787981478405,0.049815581831340855
1,0.41139958041958724,0.022613846900896815,0.04730585711151366,0.13136571058843607,0.35690433635203317,0.024803324882619215,0.27117200278260795,0.04983163366038015
2,0.4239884560094914,0.02364394699635267,0.04818278456612974,0.13343238135338717,0.3753622436154517,0.025933848774467572,0.2817800916092835,0.05064835422055047
3,0.391759888053134,0.02204547619527384,0.046037175000111,0.12909892289777197,0.32630867166075345,0.023780303661556035,0.2515284220331259,0.05009445009223404
4,0.4459148903482943,0.02372023937388383,0.04741813206145923,0.13230032256951557,0.37466000732119165,0.025584724778813673,0.290717036913606,0.05496003573521794
5,0.4154519566067745,0.023804779470536833,0.0470896515951292,0.12889410400363674,0.34564796863867614,0.025413963806245735,0.2757631503049344,0.05068686591363768
6,0.4288848015520429,0.02291162652215274,0.048222530674939076,0.13395953177208578,0.3734258946985274,0.025161185692684267,0.278428551332606,0.05234393466457522
7,0.425022908088056,0.024827533636039324,0.04789328292986722,0.13180020320850794,0.3707503396424083,0.027129859433645688,0.2789913277689536,0.0529503612056592
8,0.4448551993802365,0.02278458443679479,0.04766050095137077,0.13365286328916384,0.3848153954421596,0.025054028594532818,0.2993772457835998,0.052764134384580635
9,0.3821335739721172,0.02256455396626416,0.04505418129224949,0.12350568546343826,0.330231969114649,0.02471072780354491,0.2401072655597066,0.05018415164293859
10,0.4388645878696803,0.025783978364017395,0.04786105159387952,0.13082369900855043,0.39325125917338016,0.02805648388304845,0.30152232668049717,0.05211891254179141
11,0.4366321852615702,0.02437703092222604,0.04790796437075716,0.13116619522939446,0.361679808625135,0.026314872641429822,0.2837712487656429,0.0542427436848877
12,0.4497099732832882,0.022931479593903258,0.046994943608738224,0.13137665449478417,0.37523670085104543,0.024606378747721532,0.30185799655687046,0.05107010517442487
13,0.4214014742350525,0.024270788369782127,0.04729653466047766,0.13129218016073482,0.384175372387959,0.026643453207876065,0.2876762486645993,0.0511743204766086
14,0.41597198385514855,0.024711695028158575,0.0468961823742403,0.12942608836795413,0.3791559855873115,0.026861978399270115,0.2807067589484643,0.051920265456030415
15,0.4371219520375975,0.022310899863418825,0.047315407692720315,0.13228679547671815,0.3634653251821428,0.0240586069932499,0.2901198962746842,0.050861283561992876
16,0.414258115857299,0.025283613749996,0.04720911526977791,0.13050200042016039,0.3484643898315375,0.02712889933834086,0.27078745704580975,0.05404431419004843
17,0.4260186140201955,0.02260851310323015,0.04670887189014683,0.13160331537243117,0.3700738521008474,0.02483367692344523,0.28314388865347034,0.05190634113003381
18,0.4185508405227959,0.024204703230524288,0.048288150295163666,0.13312375778032984,0.3480316262161841,0.02613293724605566,0.27385750937680786,0.050966743738507535
19,0.4203511677632068,0.02327850651885494,0.04742002012363036,0.13263799521646852,0.36672465387084113,0.025689060783735757,0.27067603762457093,0.05253665128482217
20,0.4046896407912063,0.02362989272421341,0.04810061241112477,0.13263842143199447,0.35187391309340327,0.025993852744452012,0.2573745647578243,0.05210277171916131
21,0.4487968872580293,0.02266770103400134,0.04681086981891663,0.13214072475769706,0.3776934212295057,0.024320102247789497,0.3047493601827068,0.050455122899418975
22,0.4019309063142811,0.023941065601321674,0.047502561351538464,0.13055187547421931,0.34376228368932543,0.02616903247057298,0.2557883390055695,0.052029616037906214
23,0.42999984815055414,0.023794276711864615,0.046431963751851366,0.12886217432672153,0.36619006139972277,0.025628186701047682,0.2891099058958293,0.04991654598249602
24,0.4213189707820959,0.02364373869939935,0.04686571469487178,0.13102701947537648,0.3714214983378319,0.025780546895778217,0.2744349474595015,0.05236428575735319
25,0.4360486315053689,0.02488199229446202,0.0494280651437519,0.13582859352653046,0.37000693447178945,0.026873900471313054,0.2864034815804303,0.05466595452750986
26,0.3952526399523942,0.020956412249705098,0.046585390544270286,0.1313182807316621,0.3235127108797098,0.022919618848716607,0.24782687338967016,0.050989725618250784
27,0.43374678153853946,0.023651342491845813,0.0467832005395024,0.13273264628078016,0.3607013556280173,0.025496628080190677,0.290826589740164,0.05241204293189825
28,0.41412706520633213,0.023578789195432808,0.04655723923910814,0.13047813508517925,0.3389607575164676,0.02524159715033195,0.2723697802660985,0.05214242948776653
29,0.43467735574947297,0.02419963270394504,0.047540368605951205,0.13015473380358633,0.3835069681617457,0.026461250589233085,0.2910860203982924,0.05221870821706085
30,0.4414900808364733,0.02449087066666633,0.04823388499701705,0.13263952260820144,0.3667289755286103,0.02626837212162485,0.29704825026191434,0.053628116926365835
31,0.42576346709054513,0.023572820497731517,0.04595502280861723,0.12606692521358606,0.37498075747155457,0.025830491970588138,0.2857765528212628,0.050157792808740276
32,0.4258991132581721,0.022809978570159328,0.04520498869959116,0.12569646570106197,0.3724835434424151,0.025043586907009117,0.2852113956137326,0.04974695487502582
33,0.44017173577835733,0.02437975483065626,0.047432640103248165,0.13222422244109935,0.3809059095266796,0.02642980506520163,0.2983824177582872,0.05202288741238129
34,0.4396458365358801,0.02266663017941684,0.047326430784402754,0.13253213725919927,0.36368803606479405,0.02437976488891687,0.29425714760771604,0.04967012687178887
35,0.4018495042469148,0.02285210129423999,0.04700357623416149,0.12893775850021316,0.3351182087589216,0.02470649008967622,0.26352620209393635,0.04952113985026286
36,0.4151674165494398,0.0242710185851849,0.04571365857580707,0.12639791887365304,0.37134496761396396,0.02654352410421595,0.2778231194142128,0.05060595276295891
37,0.4376649483184335,0.023200757686134926,0.047490909214390066,0.13138830746420962,0.3579613156404837,0.024905638583667716,0.28151828111151855,0.053901000500259644
38,0.42660609931978855,0.02419891788944556,0.04643575072092572,0.12976813915505678,0.3757112551958321,0.026306398519987065,0.28209754539120063,0.0514515510010726
39,0.4015295440966111,0.02239974191059496,0.04562282802506592,0.1275405295995546,0.3509735001478573,0.024559871953408422,0.2584004098423876,0.05122292641159542
40,0.43049053641766444,0.024120949625606486,0.04783540939731538,0.13314167611315808,0.35752749798493927,0.02581898619942795,0.2871188665090436,0.055503909269485785
41,0.4295638409277295,0.02344750647234595,0.048088810649997676,0.1336147895902651,0.37514597472787714,0.02578802875451187,0.2864668133626793,0.0536411672685518
42,0.4345451726313104,0.02243380291219919,0.04636502150936064,0.12915123680963128,0.3658896138293098,0.02407927891716268,0.2936990609974785,0.049042766277375735
43,0.4199929306856394,0.02278031098922801,0.04570690330058252,0.1279860498084254,0.3757618791278689,0.025025864949256404,0.2742313889458588,0.05226697926517358
44,0.4139709560214876,0.022271915358446227,0.047380206802504904,0.13187404713412137,0.3486154495822684,0.024385498899497985,0.26229164005584016,0.05307677930095732
45,0.4433010113324646,0.022570916352878407,0.0458493398659377,0.1278215739484933,0.3804305573391467,0.024654351478096716,0.2941450211840978,0.05032917234549785
46,0.4502441772953316,0.024003734182992148,0.0458913606270082,0.12636290258708507,0.3748721900166473,0.025707487153225926,0.309154372355212,0.051507250247061716
47,0.4446793755148373,0.02362876429651927,0.04764379625586467,0.1327964668489205,0.373622549871059,0.0255922088157342,0.29328576827332503,0.05316051121060869
