Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.434736208151296,0.02744124656782842,0.04173827498030666,0.1455778931546199,0.39867977887844985,0.029396703244798,0.3184084488566049,0.059714907749397424
1,0.4165720797035537,0.026519146742108805,0.03966310952274603,0.14213713984219567,0.4036750172665651,0.028971582870987247,0.3029971875034263,0.05985948126997534
2,0.43113745789002417,0.026604788302135772,0.04078113638821336,0.14713932221879444,0.4107893074766734,0.02895471070463807,0.31608344274622013,0.05869157676505484
3,0.4318167942186453,0.025296412056965874,0.04037811802700271,0.14469887109916738,0.41124502182289546,0.02769995670443401,0.31570405393415657,0.05663222552737521
4,0.42483772392700986,0.0260074929130293,0.03955456277989533,0.14077102345873924,0.42260582665665364,0.02858429637975321,0.3151292575976733,0.05603302645251869
5,0.45027165948616377,0.027209473270220445,0.03997674653607376,0.14195721684813933,0.4219981273496278,0.029250924011137314,0.342676585185327,0.05841504948153822
6,0.41714388599681773,0.02587021547694529,0.04061597031971574,0.14309981713990352,0.3936338646299147,0.027833797527469242,0.30151941849645014,0.0578372718431814
7,0.44303931495368315,0.027506522058503093,0.041079583371227676,0.14273654756435186,0.41953875607227803,0.029776743418535104,0.33093164818051535,0.05778167517547969
8,0.42368467470130766,0.02590216743727825,0.04097824537352235,0.1461611074942316,0.3873004218128267,0.027805387989700614,0.3055125706595765,0.05757473288699162
9,0.41120247694736456,0.02456416377262945,0.03938500754317954,0.14320865048716144,0.38115323752332353,0.02658506868851237,0.3021465938872193,0.05682577686001133
10,0.42589338529179466,0.02611680982596575,0.0399919846194947,0.14042205138831676,0.41607866026834206,0.028694057194267607,0.31567116945059537,0.0557992061409672
11,0.4288684603728613,0.027585795655749982,0.0425280815165165,0.14830519237442627,0.40754096005338913,0.029917952939153773,0.3135847081720209,0.058380196751641876
12,0.4346964244010821,0.027706199673631086,0.04154746947517156,0.144282224764343,0.43033135543717227,0.030270173273699692,0.3194888425479914,0.05812114828896216
13,0.4026140030603558,0.024031579502239265,0.03951062973081916,0.1432479167657191,0.3852586431130517,0.02646486077188245,0.2955732398754296,0.05487001486639913
14,0.4192731643615604,0.026198089115967955,0.039840558120619596,0.1412056885887736,0.4043430867348938,0.028515504982391318,0.30976213802455044,0.05576222680318892
15,0.4188407647501702,0.025060906857391138,0.03959475840983727,0.14211232130301982,0.400444258395934,0.027454388328776533,0.30510199160537155,0.05729091331787955
16,0.4262407883257996,0.026076642145899605,0.04017958024445932,0.14367737415994192,0.4101670316233062,0.02857947980765246,0.31310601269563326,0.057317080719856736
17,0.3926011821457232,0.025077694227503496,0.03902469627320903,0.13862061452653085,0.38544908307740516,0.027488248163797864,0.2843753963281707,0.05515785409622544
18,0.42588565723921806,0.024821126151081896,0.04017637317828508,0.14178366944244108,0.40978947063158955,0.027173133628888117,0.30971939027455,0.05602907636832097
19,0.43706843330943135,0.027055653765184012,0.04103074722271476,0.14456869520974933,0.4096063347977774,0.029239982789022234,0.32377622410660784,0.058812417215836084
20,0.41082692570993057,0.024658766013920867,0.03850464474172309,0.13751049110437652,0.41205565318462073,0.027370627094900894,0.30686887581299954,0.05449068589818366
