Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.45724107922019724,0.024872861264132455,0.04893637396848836,0.13451283800025327,0.3813271777956424,0.02728979975094182,0.27468546393307935,0.05439687226028063
1,0.4553916698785621,0.02404537508753083,0.047165401697931576,0.13107125074173995,0.3607736284808592,0.026009289450806394,0.292748810416601,0.05289266318848354
2,0.4716569371208988,0.024599061413161715,0.04793139490285932,0.1339212911824208,0.3982405092967001,0.027027320131108125,0.29573615670144004,0.051487851451659426
3,0.4537790715010097,0.023898015494553927,0.04746334479070741,0.13120357383554984,0.3666158280254606,0.02627993332486121,0.30343934930848915,0.053827129254816246
4,0.4205161181738125,0.023725300694915036,0.047287799563367254,0.1305357099494445,0.315895438255464,0.025463788056707,0.2492019448438212,0.050766247894052104
5,0.4403451549446217,0.023086153599242577,0.04687138884818824,0.1295454631331253,0.36075741808983525,0.0253438250720992,0.27737547531873735,0.050634537011752315
6,0.4584732716275128,0.02388440337705313,0.04742494334044866,0.13163210515423293,0.3519635562215742,0.025764345265039835,0.27430108747537235,0.051849099187866496
7,0.48499258233729486,0.02382567920113538,0.048861202710277316,0.13647132369806533,0.37144623074477257,0.02550721265121784,0.2752063535630541,0.050379042671344874
8,0.43031981079521303,0.022274474131043817,0.04730305538394161,0.132107424220629,0.3146168446492885,0.0238826188821063,0.24039228627212605,0.04994645401467914
9,0.47995913547479174,0.023517057734925125,0.047494493358822505,0.13238358881541773,0.368269222751922,0.02516919313184862,0.2730214004082128,0.052636767644070784
10,0.47119021521610666,0.024615796868672463,0.04691984269354763,0.13037738808046342,0.3874527190072036,0.026746263487535317,0.29738113093180996,0.05139896329072779
11,0.4744615272786413,0.02388389230106508,0.0469007997263627,0.13027953768711956,0.36186387688256294,0.025544870263241686,0.2955196298062318,0.05419288405562134
12,0.49403213562421144,0.025097220573755328,0.04846074947953215,0.13240041806645766,0.3810751497633279,0.02671069101646569,0.29218529374696395,0.051832773715614365
13,0.4413555567330581,0.023209371257001312,0.04795924570886133,0.13267013686321166,0.331157572826641,0.024925919327734948,0.2568836806344936,0.051805436359998604
14,0.4601407086156817,0.025460187550128296,0.048057689756718716,0.1328314512988723,0.3821046197215995,0.027842967974157837,0.28541127631515545,0.052214815479661475
15,0.4573810518847919,0.02245674117420787,0.045713004415367096,0.1280699223056671,0.3632095701803837,0.02446509927184571,0.2808071715103895,0.04870637578083102
16,0.4920828779468362,0.02469290345573655,0.04761090520853672,0.13155973537948604,0.3796816505973881,0.026322200211556103,0.3148091421584247,0.05241367954522866
17,0.4782275290967866,0.023413631771455966,0.046496414015652764,0.12995302353329322,0.3853438132758001,0.025442397726853097,0.2887696436517304,0.051537104500440606
18,0.46264766847535066,0.022651552569168915,0.04647747506585538,0.12911992718353846,0.3523030322776801,0.02426146285554232,0.28550504762717294,0.049721671545124774
19,0.45438404855128567,0.024695531066998958,0.047361815307301235,0.13165346769996888,0.36774086068256473,0.026938821284637975,0.27948781682584967,0.051748950640241556
20,0.46877842839056066,0.024323674920303087,0.0489615081262717,0.13532543839087657,0.36093534835145485,0.026288652918014525,0.2675374972144502,0.05301542088623473
21,0.47106386997347693,0.023291325614407495,0.04758300525825007,0.13068116377420602,0.37827641933509515,0.025599994284000317,0.2864853972463112,0.05080254602616346
22,0.46664968059685813,0.024507390387432656,0.04777841846508598,0.13230778425588335,0.3813624924800883,0.026829665064614587,0.2929709426587196,0.05159174897271154
23,0.4804351098568418,0.02336675788483637,0.04632288692395266,0.12869992068337527,0.38140885933532875,0.025175349434666087,0.306736523317119,0.05034166766141837
24,0.471357959133767,0.024676937074636456,0.04615737920498918,0.12969057481932847,0.3698629493729993,0.02633600934154376,0.27659795575200957,0.05170688424272649
25,0.45193020831677966,0.023562760686685644,0.047798871642468384,0.13247195789468488,0.360943262948005,0.0259620886097815,0.2894005389066165,0.05471715161418194
26,0.47523426026203097,0.0247374651682903,0.04454929476843769,0.12420379000890429,0.4099286016910873,0.027110130006384237,0.307332497349168,0.05164099727511677
27,0.45771431799022333,0.023408883800682175,0.04852926272962155,0.13403040689450624,0.37082507202091897,0.025744493947991637,0.2717502276417792,0.05167252310940315
28,0.44109754589969774,0.023078370954707172,0.04732177359966654,0.13234602644421997,0.35476861621127753,0.025293746571937326,0.2900519425137646,0.05281094557093026
29,0.4506177258254072,0.024369527917030617,0.0474298530990576,0.13018446059050653,0.3485653482505837,0.026226344573191947,0.278953575970065,0.0520767835314709
30,0.4418345727666545,0.022454662203287495,0.04609546298348303,0.12800213347258507,0.3551614244483833,0.024797353904627797,0.2841846052255892,0.04996367213138007
31,0.4310261936636749,0.02189336944026539,0.046638905971875706,0.13020338042107696,0.3364594871201345,0.023808672492237035,0.2634684856620354,0.049076866772638235
32,0.4299035212501204,0.023853912523864998,0.0473190276705094,0.12788837429542918,0.32547472679536715,0.025526087106151108,0.2432284712189308,0.05020769576791045
33,0.4725511148563091,0.02440277297190065,0.04902786891753417,0.1364764591191924,0.37038531898919635,0.0265015014100192,0.2874536567809927,0.052355417978039054
34,0.4591180790668655,0.023694472410870915,0.04747823880816166,0.13418338684293335,0.35747796687490463,0.025676811811240218,0.2874224678625766,0.05259222666294779
35,0.4653512315780019,0.022099549103187857,0.045918804273630584,0.129011171608094,0.35365466524876943,0.02374529072860138,0.29027433020131327,0.04903672181267914
36,0.46364681976661826,0.02319808980351416,0.04715154503298274,0.13168287096144382,0.3605075426971852,0.025121271471741667,0.2734970362837139,0.05050922381642624
37,0.45141217180127313,0.023494273593569263,0.048275851147929816,0.13323311736684174,0.3611445918142386,0.025701190142901304,0.2900512266136627,0.052712636018101056
