Episode,Reward
0,11.248847523102926
1,11.229683857990937
2,11.380415387828478
3,11.03387054433252
4,11.356707484910327
5,11.338346232980275
6,11.131002262532375
7,11.158662829637418
8,11.25382367998307
9,11.29247484518564
10,11.291389261498274
11,11.287164807471559
12,11.112111497687138
13,11.014159865352315
14,11.17709191980287
15,11.339504891072359
16,11.022056862467947
17,11.225700888740752
18,11.28178469491044
19,11.075528958799069
20,11.367510008397836
21,11.362877179025222
22,11.291471249777182
23,11.107759187758505
24,11.197704112778863
25,11.349632312997347
26,11.149151755776227
27,11.236694591250892
28,11.365407891493483
29,11.234890296282028
30,11.33188839950526
31,11.207396258554168
32,11.12229969363416
33,11.144018066329451
34,11.27583284723827
35,11.189458740200427
36,11.54263034053904
37,11.170170733207419
38,11.139345119534408
39,11.153898979498923
40,11.34356447256372
41,11.144295318321149
42,11.159113270447763
43,11.007950386434931
44,11.271862568620357
45,11.326775886714634
46,11.09558483768443
47,11.163480316159788
48,11.329406436032107
49,11.222476236420551
50,11.326608790299009
51,11.175267728156037
52,11.414156032056711
53,11.21247181516334
54,11.268672212194783
55,11.31402923679109
56,11.378423617270768
57,11.438491006678275
58,11.172236573099145
59,11.29001718826624
60,11.322591256793743
61,11.341792622720472
62,10.99239230624724
63,11.0945630049378
64,11.288928975553237
65,11.412459778115906
66,11.132131421022674
67,11.20120394885416
68,11.155833045917104
69,11.40645881456384
70,11.130762400856865
71,11.240976379746634
72,11.515480728242665
73,11.37568491620757
74,11.206386540458084
75,11.394820590946296
76,11.283770171085152
77,11.329336636194318
78,11.408573763486043
79,11.190916607870664
80,10.942567481037281
81,11.45540938491757
82,11.402141850722526
83,11.297092378404265
84,11.358142945295597
85,11.298531118928572
86,11.24092260518731
87,11.310016368147163
88,11.084625183175731
89,11.266144737826
90,11.198123455993981
91,11.212277958608052
92,11.380279063703252
93,11.174286194958068
94,11.160567781307778
95,11.271583294004577
96,11.234065911034973
97,11.12201574405449
98,11.172212769684084
99,11.443232847324746
