Episode,Reward
0,12.568373114978845
1,12.52518047056067
2,12.539275942414111
3,12.363642672903323
4,12.305655936696056
5,12.41996210269113
6,12.548968259050868
7,12.453986577483489
8,12.60640101657683
9,12.596972318584772
10,12.574175981670422
11,12.701373307369643
12,12.60881309938864
13,12.62491993628282
14,12.62024972725617
15,12.277335572103567
16,12.523914943717052
17,12.397752180526611
18,12.516528084548838
19,12.54127252759409
20,12.523887322279288
21,12.418826541652082
22,12.4258408567467
23,12.334447093860152
24,12.425821657331717
25,12.407011181233885
26,12.548752556313142
27,12.577562260910314
28,12.332171440579355
29,12.581244010768604
30,12.386414982100527
31,12.563298839673054
32,12.381138738043486
33,12.477186774131862
34,12.457262578837712
35,12.668772111296768
36,12.541321901813301
37,12.619305180991105
38,12.41509222567222
39,12.45135331795656
40,12.61280023515258
41,12.42764185329418
42,12.559065843500452
43,12.452469375830363
44,12.3064539312538
45,12.441981677745982
46,12.544526728264412
47,12.519250753272125
48,12.447822453392751
49,12.292126192627888
50,12.471515445378092
51,12.595922728747448
52,12.57716382777529
53,12.494735214492914
54,12.628581220753302
55,12.41611855522077
56,12.397655806354479
57,12.474846394105791
58,12.340438884225112
59,12.563963511049977
60,12.383168185765184
61,12.645699045533851
62,12.662155290303447
63,12.510554524542108
64,12.405109612226262
65,12.44274189611465
66,12.538986811335715
67,12.413697503331111
68,12.26033605048784
69,12.456071016284659
70,12.59654741856494
71,12.454067039741082
72,12.358700411705193
73,12.453717874303912
74,12.580584222895691
75,12.451671047831889
76,12.234834280425373
77,12.291973186899469
78,12.49281606263402
79,12.63656598121008
80,12.58631173535491
81,12.409392227469265
82,12.44765179376207
83,12.324168041618302
84,12.601251679484392
85,12.498394173524344
86,12.531703585329993
87,12.48301834030043
88,12.272806351333978
89,12.605854493029971
90,12.400118554552925
91,12.477871062633753
92,12.500868125973668
93,12.449250181536074
94,12.48947359379111
95,12.435457383712333
96,12.582628701793785
97,12.375064767124252
98,12.413346564620058
99,12.621363067163193
