Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,1.4260748259053644,0.29028720032655725,0.046123612457662985,0.12934364331191495,0.38338931440065926,0.025207403527731678,0.30683907058214993,0.05273918438552361
1,1.2960166740998629,0.154379686667539,0.04527034548921334,0.12696934771817994,0.351549441639388,0.024394419412714006,0.2842216765405876,0.049411865571102796
2,1.4325664446055884,0.16887271217088465,0.04687877660242722,0.13070740973127784,0.366015303303328,0.02567079893306939,0.27759770294069036,0.05024278055183177
3,1.295735215698615,0.15254037583369343,0.04685865670967502,0.13185865861639984,0.33394544899346257,0.023578319019919417,0.2646254570364863,0.049642154152492256
4,1.3876527360914281,0.17167906520264922,0.04699046936293667,0.12967518662143185,0.35055495742367815,0.02590661606787972,0.27421747065385604,0.05154923137808115
5,1.1518175332178127,0.2696468661174727,0.0469089934097738,0.13219766684746764,0.3291818550951015,0.023681879572070855,0.2523132884652064,0.05138266392477023
6,1.3767500975237905,0.15410592950127977,0.04656886838966604,0.13220710175874317,0.3729026405021673,0.024303637473919712,0.2924816001229572,0.04857971016340512
7,1.3380131536370496,0.15285874463865795,0.04657628757060506,0.12907447980645032,0.359648262408113,0.02425090574108911,0.2786193135303861,0.05124766474210286
8,1.2801882509821805,0.29305193232722027,0.04994823502684623,0.1375841422340389,0.34924962703347645,0.025298340682149575,0.27916344349900585,0.05373630102414434
9,1.3758583918484613,0.28917760512892565,0.047048816723174264,0.13073818430889375,0.37016619038925475,0.02549655463563737,0.288872645839706,0.053093001519199615
