Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.2830906283286135,0.055353038358941835,0.04090992777232422,0.14432266853889758,0.39928465419304027,0.029462560174035986,0.3175503720296684,0.058932211679561225
1,0.30848514558823814,0.05336489932277941,0.04059568734832035,0.1434539305081849,0.3970038811580413,0.028059282341005628,0.31581101448590715,0.0568086207831706
2,0.34244027210066724,0.05697781105206235,0.04291484575943168,0.14950753885963672,0.4357495151113824,0.03089187422249841,0.32398752981018425,0.06204703444421643
3,0.31006683046879885,0.05384613587802198,0.03852536901239916,0.1383117908884742,0.4231130440920527,0.028072187551531173,0.32328523528055425,0.05545616373686035
4,0.30397958361178107,0.05483077778944947,0.04007915514101767,0.1417388211363668,0.4007057789696441,0.02810358008240818,0.3075677616773912,0.05668247097198977
5,0.347125852671268,0.05600246072227728,0.040800247581121406,0.1466099543284474,0.3804410053448357,0.02763713029148543,0.30119040331367264,0.05600246072227728
6,0.3196815497712344,0.05390211862545765,0.04133016960742371,0.14545624391939802,0.39320473155084085,0.027554766393695647,0.2981671858959276,0.05601701020618375
7,0.2932754021916587,0.05593953119854344,0.040421010595521445,0.14205945784289115,0.3935833603165435,0.028572362471268577,0.30571459104650767,0.0565833707634293
8,0.31582941787581564,0.05784487769018916,0.0406269934320023,0.1434206794237116,0.43368795524254417,0.029233034762153803,0.3278946616645155,0.05847623184646124
9,0.3057308348849619,0.05390643607437578,0.04133555295179326,0.1459622838301611,0.3802385328462986,0.02796087620600733,0.28042279647422275,0.058718693744404755
10,0.3139702337954705,0.05538562813374414,0.04138694568167401,0.1437237443942025,0.3998489390982233,0.02970485302711807,0.3177869454577575,0.058280638085665686
11,0.29490551874565907,0.055308750697149,0.040683986463012724,0.14302687107327455,0.3921135700579098,0.029124205613914246,0.2960582538890376,0.059291576951429115
12,0.3179030532864775,0.05499759086625087,0.040152712138263096,0.14240759487748067,0.42272609259274796,0.028813240247719123,0.3319357569274601,0.05681920806027513
13,0.31257536383836537,0.05909637005107665,0.04277106538265539,0.1507998638756684,0.3956667555599988,0.03033364567334384,0.30202524065428815,0.06018665377269223
14,0.32144336942075347,0.05593634960391931,0.04183020565207399,0.14791271695880576,0.42650943842465255,0.028850593221104972,0.33521018928734775,0.058707536920762755
15,0.32694975064850795,0.05278695308734615,0.03963647719011171,0.14186931409963677,0.4284188633211963,0.02838214892265865,0.32687458972407557,0.05618794099681593
16,0.29925392957867,0.0554411607867692,0.04192642539954288,0.14438631464862878,0.39118446716759336,0.02949679716149245,0.29462974337745107,0.05831142527902969
17,0.3228688404965137,0.05347694076122279,0.04010157314550225,0.14163566121466575,0.4104928472590716,0.027367298721315443,0.30992189800081366,0.05402478660253196
18,0.3287218522411684,0.056394258326041766,0.04233797482809229,0.1476762420915919,0.4213262842533124,0.030636175692374534,0.32555640522704427,0.058201190087458665
19,0.30629368627937226,0.05752963457150794,0.041330805727685244,0.14514711608647152,0.4143660925406114,0.029598103382287917,0.3194016548812724,0.05728981975297985
20,0.3209043667268334,0.05520270468321721,0.040968483297322215,0.1456532875225469,0.4281337416309997,0.029335523540680374,0.3356935527396581,0.059315443778201624
21,0.2991229370071306,0.05723503893759385,0.042746164870800706,0.14877027775970825,0.39711853828939886,0.029566705509326694,0.305951759701239,0.060435430998072234
22,0.3164955803067986,0.05627222993161398,0.04129515229165543,0.14705803293431735,0.42058120737855115,0.030029322382014584,0.32873656585244565,0.06028980804737921
23,0.3068696597544389,0.0563169160878712,0.03937431365571722,0.14068268068387968,0.3839605194333197,0.02800610292426465,0.285387052129189,0.05488549963960239
24,0.3097894189522322,0.05427061426515544,0.04045644929495028,0.14229384928313651,0.40504128104561393,0.028951148944712825,0.3136655394592078,0.05911852028222769
25,0.32020416344394537,0.054105787373141555,0.03935093591060556,0.14322716079443729,0.3948483349106578,0.026428874875645807,0.29275704137948266,0.05467815011921312
26,0.3001414180488784,0.05576756632841559,0.04095521894229798,0.14829714056421334,0.41936560252666993,0.02875992748743279,0.31934358050035583,0.057021423791896265
27,0.3121988020828733,0.056653505477220194,0.04066346417617801,0.14452461787479656,0.41687732498023194,0.02876082995111334,0.30911281776927574,0.05867694401208126
28,0.30470866975169586,0.05444434803513571,0.04092649529951416,0.14213721574375965,0.39427770857445016,0.029079296905097217,0.3030366763614911,0.05800185327775317
29,0.3225737577628309,0.05554929917611526,0.04180774422375226,0.144669916917731,0.4107476158779905,0.029544210208872736,0.31769674299736816,0.05901373427010238
30,0.3177839585244707,0.055099283636473,0.039726390726500076,0.14087452566756,0.39597751696807837,0.027445702653765065,0.29173180727424836,0.05511793505376714
31,0.3251682796173649,0.05654541611477859,0.041401750309266266,0.14436199874461897,0.43322076911196583,0.030177358799295617,0.3266052620360202,0.05763430237935489
32,0.30401578626011316,0.05520592728670208,0.04149515575068539,0.145064393772157,0.4224598489043961,0.02980144997259776,0.30791723581659747,0.05986748320217483
33,0.3246649051900379,0.05580869153100683,0.04196363046248143,0.14675934720019607,0.4099296004035527,0.02953238733127186,0.3111778735510569,0.06184869293776796
34,0.38029433353716313,0.058034580028123894,0.04068056561254242,0.14539586800759913,0.42849534835161035,0.028730554645903857,0.32709136791557564,0.058034580028123894
35,0.3262225020950478,0.05457277800213818,0.040421407267218774,0.14418164883806217,0.42897488678024265,0.028386526966028412,0.3204656761294229,0.05830683203728363
36,0.31593856886386396,0.056435102934444495,0.04081723566668044,0.14304606436679448,0.40891855789360065,0.02907472749264479,0.2997465971364197,0.056656539661605665
37,0.3841454935123385,0.056341028458148985,0.04022639594133255,0.14063239000672403,0.43474848669893945,0.029884814791542175,0.3377063205733251,0.056341028458148985
38,0.30928457971421536,0.05820118524894896,0.042683294003855676,0.14909856121231216,0.42215572810170715,0.030461039323842875,0.3327392651155743,0.0607792438284423
39,0.32051053858441825,0.055132897826981775,0.03987858337181407,0.1409692975093833,0.4370784242016759,0.02913761836476019,0.33135183514641975,0.055720198994071934
40,0.3166800128481922,0.057522866743428054,0.040918770907602264,0.1426642283386809,0.41589667046835926,0.030229547934325272,0.31366771019638984,0.057278933133941605
41,0.323127567705931,0.05268632629962686,0.03916817858434354,0.13840468822691118,0.4318138718798037,0.028622304750257194,0.3304649491537422,0.05529356963547919
42,0.3086327851279916,0.05412310279375853,0.04068532351148878,0.143921999041749,0.3871163085325542,0.0281594098640904,0.30276160421465587,0.05733488772681772
43,0.33607103199685034,0.05464968437960337,0.04061555069829405,0.14417747303788425,0.41038239583521635,0.02869705707063399,0.3077014512919928,0.05722162228570001
44,0.3320667895875124,0.05779435374603774,0.04143911452889495,0.1462217358992698,0.42078381448429253,0.029344963015167425,0.31483735924968204,0.05875807155895351
45,0.33154668966074546,0.05702599061606527,0.04036838937749066,0.14362203470588247,0.43095220475377893,0.028871242629073923,0.32147952972280225,0.055991301432356685
46,0.30447718623703074,0.05579302565024806,0.04119682626033101,0.1456175289987841,0.4157889337842448,0.030028722781771655,0.31721222030731977,0.05880844906458481
47,0.3364819175636312,0.054812404256470555,0.04214021755960788,0.14483226405424654,0.4258928121006417,0.03043203339696137,0.32520887947252347,0.05982184693764551
48,0.31635539984013605,0.05333813456024723,0.04090544355110553,0.14564117628135526,0.40498702709225853,0.027944121093330526,0.3011286572013875,0.058832019492318616
