Episode,average_time,average_energy,average_time_local,average_energy_local,average_time_edge,average_energy_edge,average_time_random,average_energy_random
0,0.3828538035381104,0.01697690809042323,0.04739730799393537,0.13157833790718415,0.40590279380850486,0.026211043161723242,0.3093267418933721,0.053249349999483594
1,0.4612774471164918,0.024879481775702116,0.04818341148680513,0.13289219252679466,0.3828535253277941,0.02723326575406827,0.29325364412575144,0.05247480409643194
2,0.4045374122566849,0.01795597988380084,0.050093997115824254,0.13867910448963078,0.3697047637583086,0.02615336598894378,0.2792968061654366,0.054351405346452636
3,0.48180438053601926,0.024855001036102962,0.04986762110653781,0.13853874079472453,0.39236328655819586,0.027425770531608933,0.3038474526281485,0.05446631429645216
4,0.4633847855242337,0.02236333420354105,0.04834524796484092,0.13674748605521816,0.35747297173923914,0.024278236951153696,0.2698569705716127,0.05147911046507676
5,0.40541642517140236,0.0175408965212263,0.04994748386631123,0.13746076777995214,0.381016477471511,0.026084567740790175,0.3056818217987469,0.052936086266744585
6,0.484563205868065,0.025467697155872375,0.04886729973154712,0.13431652993651078,0.40370160300166974,0.027964638498290773,0.30310717807230736,0.0539002149766489
7,0.5077475593360294,0.025751927455484706,0.05001607612511052,0.13840009165497924,0.4201834628336598,0.02821650589681695,0.319820810093559,0.05653737020659469
8,0.5046140925922179,0.024111824225117776,0.049357392243923506,0.13668975897980873,0.4198849656683561,0.02666173942216113,0.3248401837561228,0.054972555827623344
9,0.45444403895281715,0.024932837116057285,0.050685831902031867,0.13970982379604513,0.3672371780743618,0.027298636889050525,0.2830787088091634,0.05535330089196065
10,0.48176329928679273,0.024874877429286107,0.04951844333093823,0.13834619068740667,0.3850417131043527,0.027105438211331136,0.305450196805714,0.053289488220911126
11,0.48904352215136226,0.025582176020934676,0.04935402058231699,0.13753785286651132,0.38165172707779604,0.027419942466267423,0.2831045936309604,0.05694359542053451
12,0.4561502188056998,0.023100954386343794,0.04836548300774411,0.136740892803287,0.3674670010561788,0.02560406573898489,0.295154675953748,0.05314137754399087
13,0.4014916525045186,0.018892443402349433,0.05033620864890726,0.13834635245803895,0.357570898820857,0.026704975951219963,0.28305889663099004,0.05659956832727632
14,0.49875906163054984,0.024685907795407032,0.049505116071639176,0.13905576288443822,0.3900650879514487,0.026628946495854636,0.3008925574001964,0.055518438962475346
15,0.5100461752933816,0.02405965532547163,0.04914062920068796,0.13906116588916737,0.4176557131500606,0.02636207836645694,0.31242803163436383,0.052763701091945066
16,0.5018011486983248,0.024879634101350016,0.05049743277215776,0.1404415202886487,0.4016185189034829,0.027039722728217214,0.3123719212383801,0.05464703799597084
17,0.3907277126446361,0.01791125777960956,0.048713590270337725,0.134110105155595,0.4189098512815509,0.027426597685548296,0.32304067272859616,0.05292016508650376
18,0.502793590104532,0.02559126908414119,0.04888427445537824,0.13615019295072073,0.414933149841406,0.0280002226102254,0.32364677149330084,0.05470000417409335
19,0.5201352287525376,0.025975044706210586,0.050276489462801284,0.1374786439459303,0.41512864719238846,0.027986921660058707,0.30997638057171945,0.05346835455409869
20,0.4794579186192303,0.02444713755640452,0.0492774978085354,0.1375222828936718,0.3914861869600563,0.02679325232922329,0.2966698747322674,0.05494916531374615
21,0.48486375548642585,0.024176426132697534,0.0497951907217432,0.13926142340809955,0.37102821482749915,0.02609132888031018,0.2854955820657725,0.05336899825363918
22,0.4914633573394913,0.026011142031033045,0.04961064430286571,0.13745071684433,0.3856324545617619,0.02785916582198615,0.2893330159184069,0.05497806888848506
23,0.3857333047292656,0.017998198442281843,0.048258531039039224,0.13517608943558448,0.40085354961702335,0.027106147852309526,0.3088631208935573,0.05402699583853057
24,0.46849448550490685,0.02405448793513704,0.049299743809777835,0.1355574286704272,0.37774823159734544,0.026153620179456764,0.2885186242485325,0.0547946881172076
25,0.49687903087945273,0.02388170803983364,0.04931398787385649,0.137455390899956,0.3907841644620822,0.025885036028912282,0.2948257366881287,0.05370029829534987
26,0.39013774980689186,0.018772558380791105,0.049136067140572594,0.1374869665645641,0.3599235571805198,0.026565422940184102,0.2788872307974373,0.053395386529107275
27,0.46187594006451105,0.02476537453003103,0.048172205093489115,0.13215369848937844,0.3699105044286993,0.027066180867235126,0.291836089284898,0.05251023769525271
28,0.5121437980227475,0.024818975390990435,0.049968269865639646,0.1390859979822714,0.42245118373285584,0.027389399917310354,0.3294548887813825,0.05476073921272764
29,0.4787802697725168,0.024517583025196948,0.0487431992858744,0.13516430121854484,0.39036110259004436,0.02705247283461135,0.29352643094555614,0.05315945709291734
30,0.48540619351518766,0.025071040044560927,0.049725854857941676,0.1398244080391265,0.3876651026163843,0.02717103348096735,0.3014972491870151,0.054075881322044266
31,0.48255082877875777,0.025244096591597227,0.048748872082574404,0.13621523759987988,0.38271951107589797,0.027155680937882867,0.29037572969005776,0.054125907055693985
32,0.3996159214670016,0.01797786501207736,0.049616631306165705,0.13832674165126363,0.40281346031559967,0.027153968232557463,0.306146386477755,0.055474832542335206
33,0.5090746725180043,0.025888314171532294,0.04854764830499272,0.13450033200590183,0.4215176736060197,0.02808808842427651,0.3122234010455961,0.05371921898980025
34,0.4579038203467131,0.02409163842557176,0.05049671440978146,0.14097693698675795,0.36827169127160353,0.026592581368922712,0.29049028792919673,0.05636327823647798
35,0.4870596942345675,0.026022989288701365,0.05055609245890455,0.13816282720112388,0.3846282878391711,0.028229649238831908,0.312199362797347,0.056385267285397125
36,0.47970425027697017,0.024151838428440594,0.04902595616347018,0.1371749271788734,0.3703209932273091,0.02598960487377334,0.2882772695018143,0.05665879483296767
37,0.4025153855192272,0.016437798523746605,0.04900754983212511,0.13884051050314508,0.3858687090924604,0.025188219703979102,0.28597837492121075,0.05473605962289453
38,0.49206972671875787,0.025563977045044775,0.04956780959655446,0.1351458544262087,0.3858698023926827,0.027540180777591856,0.30190173818040617,0.055364907913669215
39,0.3896731169409211,0.018960677509633067,0.04919691571706293,0.13785465282566997,0.3749683605520406,0.027386715628948177,0.30359537427419153,0.05684867325484508
40,0.488846795242569,0.025185464780775182,0.05017682328248986,0.13831399999438282,0.39675706871508665,0.0274029264722902,0.30236688030721975,0.05505607063052732
41,0.400641360027409,0.018932953184807498,0.05026614854130142,0.13982450948296907,0.36828548506017883,0.0270159592167736,0.28315074013945224,0.05381629374726049
42,0.4823435400821616,0.024969409486223577,0.050347031347454545,0.1363054194919778,0.3695201260564731,0.026899063860692067,0.2966847460353025,0.05518056033508714
43,0.4464189691084027,0.022353482407780165,0.048317087941838185,0.13555598885447231,0.3435958350040906,0.024285600316411235,0.2636191564786747,0.0524210586723341
44,0.403199180053762,0.01957646344674162,0.05089990694777877,0.13921084185140714,0.38668525045200697,0.028167339949652148,0.28940267515580786,0.05662331127019702
45,0.5026976052186184,0.023633361480433178,0.05021389613645246,0.14079340161166987,0.3903790503903537,0.025683509667775023,0.2984919980198666,0.05392749679390391
46,0.40192067224556055,0.01748142247341037,0.04956612378477734,0.13697637272561483,0.377363262172348,0.025749060882775524,0.2805355115550481,0.05513971056563954
